hscode,name
504001090,Sea cucumber guts;;;PRCHNA
504003000,Duck gizzard frozen; RKOREA
504003000,Chicken gizzard piecesfrozen 모래주머니 꼬치
505100000,Feathers and down stuffing
505100000,Feathers mixed with Polyester fiber
505100000,Grey Duck down
506901020,Bone of bovine animal
506901090,Other bones; Frozen School Shark Spine
506901090,Other bones; Elephantfish Spine
506901090,Sharks bone
506902000,Powder of bones; CalGo(Salmon Calcium)
506902000,Bone powder
506902000,Shark Cartilagecapsules;;;AUSTRIA
506902000,Powder of bones 상어연골 분말
506902000,Shark cartilage powder;상어연골 분말 캡슐
506902000,Shark Cartilage ; Capsules
506902000,Shark cartilage powder
506902000,Shark Cartilage Powder Capsuled
506902000,Shark cartilage powder
506902000,Shark cartilage ; Capsules
507901110,Young antlers in whole; NEWZLND
507901110,Young antlers;in whole;;NEWZLND
507901190,Young antler powder;VITA PRIMA VELVET ANTLER;230mgcap30caps bottle;For food supplement;young antler 100;CANADA
507901200,Antler 순록뿔
507902010,훈제자라
507902090,Goats Horn
508001000,Powder of coral sand; PHILR
508001000,Coral; 아쿠아 샌드(산호패각); PHILR
508001000,CORAL;코라파워(산호칼슘);;;JAPAN
508001000,Coral unworked
508002090,Snail shell Cultivated snail shell
508002090,패각류
508009000,Shrimp shell powder; Arctic Shrimp Powder; NORWAY
508009000,Crab shell crushed;; VIETNAM
508009000,Crab leg shell cooked
511911010,Brine shrimp eggs; Decapsulated Artemia Cysts; PRCHNA
511911090,Luck fish egg for hatching; Lucky Fish 미니수조형; TAIWAN
511911090,Triops eggs consisting seperately feed put up in a set for retail Triops desert dan
511912000,Fish waste; DECALCIFY DRIED TILAPIA FISH SCALE; THAILAND
511912000,Skate nose frozen;;USA
511912000,Alaska pollack head;Dried;;RUSSIAN
511912000,Frozen yellowfin tuna head;;;VIETNAM
511912000,Gill of fish frozen
511912000,Bigeye tunas head Frozen
511912000,Cod headFrozen;냉동대구머리;;RUSSIAN
511912000,Shark stomach frozen;;;TAIWAN
511912000,Fish waste
511912000,Fish waste
511919000,빅밸리해마(Hippocampus abdominalis)
511919000,Gammarus dried; LEGLESS GAMMARUS
511919000,Blood worm dried ; BLOODWORMS CHIRONOMUS(붉은모기유충)
511919000,Gammarus dried; TARTAFOOD
511919000,Brine shrimp eggs decapsulated; Decapsulated artemia; PRCHNA
511919000,Blood worm; frozen
511919000,Water flea dried ; CRCHNA
511919000,Gammarus dried; PRCHNA
511919000,Squid waste; Frozen;;;PPERU
511919000,Microcrustacean dead freeze dried
511991000,Deer blood dried;STAG BLOOD;Tablet120eabottle;For food; Deer blood 100;NATIONAL DEER HORN NEWZLND
511991000,Animal Blood Powder
511999020,Chrysalis of silk worm powder;for feed;;PRCHNA
511999020,Chrysalis of silk worm (번데기 분말)
511999020,Chrysalis of silk worm;Dried;For host
511999030,Dead cricket; Frozen Two spotted Cricket
511999030,Dead cricket; Frozen Crushed Two spotted Cricket
511999030,Dead cricket; Frozen Crushed House Cricket
511999030,Dead cricket; Frozen House Cricket
511999030,Mealworm dead; PRCHNA
511999030,Dead mealworm; PRCHNA
511999030,Freeze Dried Tubifex Worms
511999040,Raw hide waste
511999090,Animal Products not elsewhere specified unfit for human consumption; YNMEAL
511999090,Saliva specimen
511999090,Animal products not elsewhere specified unfit for human consumption; entomeal
511999090,Dried chicken meat for pet food ; 포케티노 사사미 자키 ; JAPAN
511999090,Earthwormdried and ground;;Powder;For bait;Earthworm100;PRCHNA
511999090,Scorpion salted
511999090,Silkworm dried Dried Silkworm Silkworm Powder
511999090,Baby Shrimp for fish Bait
511999090,Salmon Eggs Used as Fishing Bait NO 100 UNKS Choice
511999090,Salmon Eggs Used as Fishing Bait NO 450 Spawn Sacs
601209000,마플러
601209090,Rhizomes in growth; SANSEVIERIA STUKYI; Thailand
601209090,Rhizomes in growth; Sansevieria laurentii; INDNSIA
601209090,Rhizomes in growth; Sansevieria stukyi; INDNSIA
601209090,Rhizomes in growth; Sansevieria stukyi boncel; INDNSIA
601209090,Rhizomes in growth; Sansevieria; CHINA
602901090,Flowering plants; DRACAENA FRAGRANCE; INDNSIA
602909040,MUSHROOM SPAWN;;;CHINA
602909040,Mushroom spawn
602909040,Mushroom spawn Oak pole inoculated mushrooms seed
602909090,Live plants;TRACHYCARPUS WAGNERIANUS;RKOREA
603900000,허바리움(SE150)
603900000,Rose dried ; The dried flowers in glass ; THAILAND
603900000,Cut flower dried; Pressed flower
701900000,Potatochilled and peeled
701900000,Potato peeled  sliced
703101000,Onions chopped chilled; 양파 다이스; RKOREA
703200000,Garlic deflavor Angel garlic
703201000,Garlic chilled; 다진마늘; RKOREA
703201000,Garlicchilled;;;PRCHINA
703201000,Garlic chilled
703201000,다진마늘(150g)
703909000,Other alliaceous vegetable fresh; Allium hookeri
703909000,Other alliaceous vegetable fresh; Allium hookeri
703909000,Other alliaceous vegetable fresh; Allium hookeri
704100000,Cauliflowers and headed broccoli mixture; chilled; VEG MEDLEY
704902000,Chinese cabbages fresh; 절임배추
704909000,Kalettes fresh; BELGIUM
705190000,Lactuca sativa var asparagina; 줄기상추; PRCHNA
706901000,Radish;;Chilled  crushed20Kgpack;For food;;CHINA
706909000,Root of Chinese Bellflower
707000000,Cucumbers; Farmers garden by vlasic kosher dill spears
708200000,Leguminous vegetables pastechilled
709594010,FRESH KING OYSTER MUSHROOM(새송이버섯); WIMORY; 400G
709594010,King oyster mushrooms chopped chilled; 새송이 다이스; RKOREA
709595000,WINTER MUSHROOMS; KMUSH; 100G
709601000,Sweet peppers(bell type) chilled; 피망(다이스); R KOREA
709609000,Green pepper; PICKLED HALRAPINO CHILLI; VIETNAM
709609000,Pepper
709900000,깻잎
709999000,Culantro fresh
709999000,Banana blossom fresh
709999000,Garlic stem; HELIOS BROTES DE AJO; SPAIN
709999000,Ginger sprouts fresh ; 생강 싹 ; PRCHNA
710100000,Potato frozen; STEAMED FROZEN POTATO PASTE
710100000,Potato frozen; PLAIN MASHED POTATOPUREE NATURE; BELGIUM
710100000,Potato frozen; 얇게 채 썬 감자
710100000,Potato frozen; 갈아놓은 감자
710100000,Potato frozen; 굵게 썬 감자
710100000,Boiled potatoes frozen; Recipe Quic 12x1x1 Dehydrofrozen potatoes; USA
710100000,Potato frozen
710100000,Potato frozen Dehydro Frozen Dinner cut
710100000,Potato frozen
710210000,Peas frozen; GREEN PEAS; USA
710220000,Frozen kidney beans blanched; FROZEN BOILED KIDNEY BEAN
710220000,Small red beans boiled and frozen; 냉동삶은팥
710220000,Mung bean frozen; PRCHNA
710220000,Small red bean frozen ; 당통팥(냉동);;;PRCHNA
710220000,Mung beancooked frozen;냉동 찐녹두 ;;;VIETNAM
710290000,Leguminous Vegetables frozen; BOILED FROZEN SOYBEAN(FOOD GRADE)
710400000,Sweet corn frozen; IQF FROZEN KERNEL CORN
710400000,Sweet corn frozen; FROZEN STEAMED SWEET CORN
710400000,Frozen sweet corn; Frozen Cooked Sweet Corn Cut; VIETNAM  모델규격  Zea mays var saccharata rugosa  2cm 10kgCTN
710400000,Sweet corn frozen; VIETNAM
710400000,Sweet corn frozen; Frozen Kernel Sweet Corn; THAILND
710400000,Sweet corn frozen; Whole Kernel Super Sweet Corn; NEWZLND
710400000,Sweet corn frozen ; COB CORN ; USA
710400000,Sweet corn Steamed and frozen; MASCORN; MALAYA
710400000,Sweet corn boiled and frozen
710400000,Sweet corn frozen
710802000,Garlicfrozen;PRCHNA
710802000,Garlic frozen; PRCHNA
710802000,Garlic frozen;;;Garlic 46 salt 41 green onion 12 palm oil 1;PRCHNA
710804000,Carrot frozen; BABY WHOLE CARROT; USA
710809000,Pumpkin frozen ; FROZEN STEAMED PUMPKIN
710809000,Tomato frozen ; OVEN SEMI DRIED IQF FROZEN CHERRY TOMATOES
710809000,Other vegetables frozen; FROZEN LEAFSTALK WASABI
710809000,Asparagus frozen; FROZEN ASPARAGUS; GUATMAL
710809000,Other vegetables frozen; CILANTRO; USA
710809000,Other vegetables frozen;; PRCHNA
710809000,물품  Red Pepper ; Frozen
710809000,Radish;;Boiled Frozen Radish; for food;Radish 100; PRCHNA
710809000,냉동고추
710900000,Mixtures of vegetables frozen; Frozen mixed Vegetable(냉동혼합야채); 179g(개당); PRCHNA
710900000,Vegetable mixed frozen; MIXED VEGETABLES; USA
710900000,Mixtures of vegetables frozen
710900000,Mixtures of vegetables; forzen
710900000,Green pea mixed with carrot 22sweet corn 22 green bean 22 limMixed vegetables simplot classic
710900000,Vegetable mixed frozen
711901000,PRESERVATION TREATED GARLIC
711905010,Bracken salted; FERN SALTED; RUSSIAN
711905091,Green pepper provisionally preserved
712200000,Onion powder; PRCHNA
712200000,Onion powder; Fancy Veggie Powder; USA
712200000,Onion powder ; ONION POWDER CN ; PRCHNA
712200000,Onion powder mixed with dextrin
712200000,Onion with mixed garlic
712391030,Dried ling chiu mushrooms; GANODERMA LUCIDUM SLICE; PRCHNA
712391030,Ling chiu Mushroom
712391090,Mushrooms dried; CHAGA MUSHROOM POWDER; RUSSIAN
712391090,MushroomPhellinus Gunus
712901000,Garlic powder; PRCHNA
712901000,Garlic powder; POWDER OF DRIED GARLIC; PRCHNA
712901000,Garlic powder ; GARLIC POWDER CN ; PRCHNA
712901000,Garlic powder;; PRCHNA
712901000,Garlic powder and Sea tangle powder mixture
712901000,Garlic powder and Sea tangle powder mixture
712901000,Garlic dried;;Garlic 100;PRCHNA
712901000,Dried garlic powder ;GARLISELECT;;JAPAN
712901000,Garlic powder mixed with wheat flour
712901000,Garlic powder mixed with Seaweed
712902000,Dried Hemerocallis Fulva Flowers
712902000,Dried Chilly Leaves
712902000,박고지 (간표)
712902000,Pumpkin dried
712902000,Taro stem dried
712902000,건고사리
712902030,Dried vegetable; Freezedried Chives; PPERU
712902040,Carrot dried; PRCHNA
712902040,Carrot dried; 건당근후레이크 PRCHNA  모델규격  건조야채  3315mm
712902040,Carrot dried; PRCHNA
712902040,Carrot powder; Carrot powder; USA
712902040,Carrotdried; ;Slice;for food;Carrot 93 Glucose 7;KOREA
712902040,Carrotdried;DRIED CARROT SILK;Slice;For food;Carrot95glucose 5; CHINA
712902050,Pumpkin powder; 호박파우더NS
712902050,Pumpkin powder; PRCHNA
712902050,Pumpkin Powder; Activz Pumpkin Powder; canister type; USA
712902050,Pumpkin powder;Yellowish powder
712902060,Cabbage dried; 건양배추후레이크 PRCHNA  모델규격  건조야채  103mm
712902060,Cabbage dried; PRCHNA
712902060,Cabbage dried;;;PRCHNA
712902060,Cabbagedried;;Slice;for food;Cabbage93Glucose5Salt2;KOREA
712902060,Cabbagedried;;Slice;For food;Cabbage93Glucose5Salt2;CHINA
712902080,Sweet potato stems;SIMOM LEAF TEA;Groats;Sweet potato steam and leaf 100;JAPAN
712902090,Molokheiya leaves dried
712902090,Potato dices dehydrated
712902090,Horseradish powder
712902090,Squash powder
712902090,Squash powder
712902090,Green onion dried Dehydrated Green onion
712902090,Brassica cernua dehydrated
712902090,Dried Horseradish Flake
712902092,Sweet corn freezedried; Freeze dried corn
712902092,Sweet corn freezdried; FROZEN DRIED SWEET CORN; PRCHNA
712902092,Sweet corn freezedried; FROZEN DRIED SWEET CORN; PRCHNA
712902092,Sweet corn freezdried; PRCHNA
712902099,Tomato powder dried; RITOP
712902099,Tomatoes dried; POMODORI ESSICCATI
712902099,Beet powder; ORGANIC DRIED BEET POWDER
712902099,Dried parsley; Petersilie
712902099,Dried jicama sliced;; THAILAND
712902099,Dried jicama sliced; THAILND
712902099,Cheongkyongchai dried; 건청경채후레이크 PRCHNA  모델규격  건조야채  103mm
712902099,Pak choi dried; PRCHNA
712902099,Chong kyung chia dried ; DRIED CHUNGKYONGCHAE ; PRCHNA
712902099,Dried vegetable; peanut sprouts; PRCHNA
712902099,Dried vegetable; Nopal Gel Powder
712902099,Molokheiya Leaves; Tablets  청립()
712902099,Kaledried; GREEN VEGETABLE ESSENCE
712902099,Buckwheat sproutsdried
712902099,Mungbean sprout dried;For food;;PRCHNA
712902099,Spinach powder;SPINATBLAETTER GEMAHLEN;Powder;For food;;KRAUTER GERMANY
712902099,Dropwort dried;;Cutted;For food;Dropwortglucose8salt2;PR CHNA
712902099,Leekdried;;Cutted;For food;Leek 100;PRCHNA
712902099,Mugwortdried;;Powder;For food;Mugwort leaves100;PRCHNA
712902099,Molokheiya Leaves ; Tablets ; 청립()
712909000,Mixtures of vegetable; 컵나물
712909000,Mixtures of vegetables dried; Salat krauter; 73301401; GERMANY
712909000,Mixtures of vegetables cutted  dried; 가족사랑야채수프; PRCHNA
712909000,Mixtures of vegetables; Easy Green; UK
712909000,Mixtures of vegetables  양념분말B
712909000,Vegetablemixed and dried;;;For food;Welsh oninon 47onion 42 carrot 11;PRCHNA
712909000,Dried onion flake 45 mixed with Dried carrot flake 42 Dried cabbage flake 13 ; For food; PR CHINA
713100000,Peas Sparkle
713102000,Shallot
713200000,Chickpea dried
713310000,녹두
713319000,Dried mungbeans peeled; 녹두 k2
713319000,Dried mungbeans peeled; 녹두 k1
713319000,Dried mungbeans peeled; K3
713319000,Dried mung bean
713319000,Dried mungbeans peeled
713319000,Dried mungbeans; URAD SABUT
713319000,Mung bean frozen; PRCHNA
713319000,Mung beans
713319000,Mung beancooked frozen;냉동 찐녹두 ;;;VIETNAM
713319000,Mung bean dried
713320000,건조한 팥의일종
713329000,Dried small beanspeeled; ROASTED RED BEANS
713329000,Dried Small beans peeled
713329000,Dried Small beans peeled
713329000,Dried Small beans peeled; Red beans;
713329000,Small red bean dried; SMALL RED BEANS; USA
713329000,Dried small red bean; 삶아서 건조한 팥; 팥속 75 증숙
713329000,Dried small red bean; 삶아서 건조한 팥; 팥속 50 증숙
713329000,Dried small red bean; 삶아서 건조한 팥
713329000,Dried small red bean; 삶아서 건조한 팥
713329000,Small red bean;;;RKOREA
713330000,건조한 강낭콩(KIDNEY BEAN)
713339000,Dried kidney beans; Mustang Daal(Red)
713339000,Dried kidney beans; GREAT NORTHERN BEANS; USA
713339000,Dried kidney beans; NAVY BEANS; USA
713339000,Kidney bean
713339000,Kidney bean
713339000,Kidney beandried
713390000,Rice bean예팥학명 Vigna umbellata(Thunb) Ohwi  Ohashi
713390000,Rice bean예팥학명Vigna umbellata(Thunb)Ohwi  Ohashi ; THAILND
713390000,Cowpea or black eyed pea 동부
713390000,동부
713390000,동부
713390000,RED SULTAPYA BEAM(SULTAPYA BEAN)
713390000,RED SULTAPYA BEAM
713390000,먹동부
713500000,Broad Beans(잠두)
713900000,Jack bean dried; CAN FLOWER (MAGIC BEAN)
713900000,Dried Pigeon pea shelled and split
713900000,건조한 동부콩
713900000,동부
714102010,Manioc(Cassaba) chip dried Tapioca chips
714102020,Manioc(cassava) pellet; CASSAVA RESIDUE PELLET
714202000,Dried sweet potatoes; 증숙 말린고구마
714204000,Sweet potatoes frozen ; INDNSIA
714204000,Sweet potatoes frozen
714204000,Sweet potato frozen; PRCHNA
714204000,Sweet potato cut and frozen Frozen cut sweet potato
714909010,Yam frozen
714909090,Dioscoreae rhizoma dried;Slice;For food;Dioscoreae rhizoma 100; PRCHNA
714909090,Dried chiness water chestnut;chipFor food;PRCHNA
801100000,Dehydrated Coconut
801100000,Desicated Coconut
801100000,Coconut
801100000,Coconut chips raw
801110000,Coconut desiccated ; Low Fat Desiccated Coconut
801110000,Coconut desiccated; COFAT 760; INDNSIA
801110000,Coconut desiccated
801110000,Coconut flake; INDONESIA
801110000,CoconutDesiccated;;BENTRE IMPORT EXPORT CORPORATION
801110000,Coconut chip; Natural coconut chip(Low fat desiccated coconut); Chip; for food; Coconut 100; PHILR
801120000,Coconuts In the inner shell (endocarp); COCOEASY; THAILND
801300000,Cashewnut kernels
802120000,Almond shelled; BLANCHED ALMOND; USA
802120000,Almond shelled;;USA
802120000,Almondshelledcrushed;For food;USA
802120000,Almond shelled crushed;;For food;USA
802120000, Sliced Almond  Sliced Thin Almond
802120000,Almond sliced
802220000,Hazelnut
802310000,Walnuts in shell; BLACK WALNUT; JULANS NIGRA; USA
802310000,Walnutsin shell
802310000,Walnutsin shell
802310000,Walnuts in shell
802320000,Walnut crushed
802500000,Pistachiodried;;;For food;;USA
802500000,Pistachiodried
802500000,Pistachioin shell dried PARAMOUNT
803000000,Banana flake dried; BANANA FLAKES TROBANA
803000000,Banana flake dried;TROBANA BANANA FLAKES;;For food;;UK
803900000,Banana dried; golden banana
803900000,Banana dried; FREEZE DRIED BANANA; THAILND
804100000,Date dried
804200000,Figs partly dried; SEMI DRIED IQF FIG SEGMENTS; TURKEY
804200000,Figs partly dried;MADE IN NATURE CALIMYRNA FIGS;USA
804200000,Fig dried
804200000,건조한 무화과 과실(Fig fruit dried)
804300000,Pineapples dried; DANDI DEHYDRATED PINEAPPLE
804300000,Pineapples dried; DRIED PINEAPPLE
804300000,Pineapples dried; FREEZE DRIED PINEAPPLE; THAILND
804502000,Mangoes dried; golden mango
804502000,Mangoes dried; DANDI DEHYDRATED MANGO
804502000,Mangoes dried; FREEZE DRIED MANGO; THAILND
805501000,Lemons; Diving fruits lemon tox
806200000,건포도(Dole Brand Natural Seedless Raisins
807190000,Oriental Melon; Korea Melon; RKOREA
809300000,Peach diced
810909000,Waterchestnut
811100000,Strawberries frozen ;FROZEN SUGAR STRAWBERRY
811100000,Strawberries frozen; RKOREA
811100000,Strawberys Frozen(냉동딸기퓨레)
811900000,frozen Yuza
811900000,FROZEN APRICOT
811900000,Apricot frozen
811900000,냉동 유자피(껍질)
811900000,Frozen yuzu(Frozen yuze peel)
811900000,Frozen Pineapple
811901000,Chestnuts shelled frozen
811909000,FROZEN MANGO; FROZEN MANGO CHUNKS; PPERU
811909000,Durian frozen; 냉동두리안퓨레바
811909000,Frozen Avocado; PERUVIAN FROZEN AVOCADO; PPERU
811909000,Orange frozen; Orange Small Pieces No Membrane; SAFR
811909000,Grapefruit frozen; Ruby Grapefruit Small Pieces No Membrane; SAFR
811909000,Kiwi preparation; FROZEN GREEN KIWIFRUIT PUREE SINGLE STRENGTH; NEWZLAN
811909000,Peaches frozen; SLICE PEACHES; USA
811909000,Frozen Avocado; AVOCADO HALVES FROZEN; GUATMAL
811909000,Mango preparation; 돌 아이스망고 바 50g; VIETNAM
811909000,Peach frozen; IQF복숭아; SAFR
813200000,Prunes stoned ELLIOTT
813200000,Prunes stonedASHLOCK
813200000,Prunes(Dried plums)
813300000,Apple dried; APFEL CHIPS (JONATHAN APPLE); GERMANY
813300000,Apple dried; APFEL CHIPS (GOLDEN DELICIOUS APPLE); GERMANY
